"","repID","Geneid","is_re","class","superf","fam","meanExpr","logFC_cGASKOvsWT","pval_cGASKOvsWT","padj_cGASKOvsWT","sig_cGASKOvsWT"
"440","MamGyp-int:Gypsy:LTR","MamGyp-int:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGyp-int",0.245412111039227,0.302762605516101,0.394415412679769,0.880537557470712,"Not Sig."
"441","MamGypLTR1a:Gypsy:LTR","MamGypLTR1a:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR1a",0.419431633624882,0.120121273864278,0.73846831402117,0.946102094391524,"Not Sig."
"442","MamGypLTR1b:Gypsy:LTR","MamGypLTR1b:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR1b",0.386569839252925,-0.361198837289988,0.140371770009684,0.705533249205372,"Not Sig."
"443","MamGypLTR1c:Gypsy:LTR","MamGypLTR1c:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR1c",11.8436997447257,0.498056669699707,0.132490750005627,0.690592225224701,"Not Sig."
"444","MamGypLTR1d:Gypsy:LTR","MamGypLTR1d:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR1d",0.306998317722252,-0.49317661965803,0.117669107756327,0.648076050333068,"Not Sig."
"445","MamGypLTR2b:Gypsy:LTR","MamGypLTR2b:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR2b",0.480130759562479,0.729363885668888,0.00167949595941968,0.0959080587352818,"Not Sig."
"446","MamGypLTR2c:Gypsy:LTR","MamGypLTR2c:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR2c",0.254628497515652,-0.105090137439454,0.737599529297703,0.946102094391524,"Not Sig."
"447","MamGypLTR3:Gypsy:LTR","MamGypLTR3:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR3",0.324171146858449,0.435204259469198,0.169027573489504,0.72999166248996,"Not Sig."
"448","MamGypLTR3a:Gypsy:LTR","MamGypLTR3a:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR3a",0.622318826293523,-0.240356534989455,0.385658627696913,0.876211409273622,"Not Sig."
"449","MamGypLTR4:Gypsy:LTR","MamGypLTR4:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypLTR4",0.222877138323814,0.700208069485064,0.0807991761014161,0.607332611750739,"Not Sig."
"450","MamGypsy2-I:Gypsy:LTR","MamGypsy2-I:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypsy2-I",1.30091136464616,0.330118974175957,0.0670932490853959,0.574859646900116,"Not Sig."
"451","MamGypsy2-LTR:Gypsy:LTR","MamGypsy2-LTR:Gypsy:LTR",TRUE,"LTR","LTR/Gypsy","MamGypsy2-LTR",0.649428012968149,0.112381021798732,0.596556475775919,0.929254356749164,"Not Sig."
"452","MamRep1151:LTR:LTR","MamRep1151:LTR:LTR",TRUE,"LTR","LTR/LTR","MamRep1151",1.54196599618698,-0.10117000218726,0.421765131494107,0.89145734961972,"Not Sig."
"453","MamRep137:TcMar-Tigger:DNA","MamRep137:TcMar-Tigger:DNA",TRUE,"DNA","DNA/TcMar-Tigger","MamRep137",3.33082914336501,-0.13986217386444,0.199067680361715,0.773504358854053,"Not Sig."
"454","MamRep1527:LTR:LTR","MamRep1527:LTR:LTR",TRUE,"LTR","LTR/LTR","MamRep1527",2.0861774052377,-0.0153200126678186,0.908807871112797,0.985312865046948,"Not Sig."
"455","MamRep1879:hAT-Tip100:DNA","MamRep1879:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamRep1879",0.655466659677166,-0.00151524690767625,0.993608833331694,0.996427933868134,"Not Sig."
"456","MamRep38:hAT-Tip100:DNA","MamRep38:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamRep38",0.873655469611256,-0.114046169943535,0.553732194699778,0.913190417443638,"Not Sig."
"457","MamRep4096:hAT-Tip100:DNA","MamRep4096:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamRep4096",1.03743247214302,-0.336972945862206,0.0988749318647366,0.642372813810429,"Not Sig."
"458","MamRep434:TcMar-Tigger:DNA","MamRep434:TcMar-Tigger:DNA",TRUE,"DNA","DNA/TcMar-Tigger","MamRep434",5.50510162635876,-0.0697895650700474,0.48661987185048,0.89228706960514,"Not Sig."
"459","MamRep564:MamRep564:Unknown","MamRep564:MamRep564:Unknown",TRUE,"Unknown","Unknown/MamRep564","MamRep564",1.04668156804397,0.280430930464425,0.172293032833403,0.72999166248996,"Not Sig."
"460","MamRep605:LTR:LTR","MamRep605:LTR:LTR",TRUE,"LTR","LTR/LTR","MamRep605",4.24952559705571,-0.0440515198063818,0.675896152975536,0.93605739978032,"Not Sig."
"461","MamRep605b:LTR:LTR","MamRep605b:LTR:LTR",TRUE,"LTR","LTR/LTR","MamRep605b",2.00413488650509,0.00544855548622549,0.961899581284975,0.992913815200429,"Not Sig."
"462","MamRTE1:RTE-Bo.B:LINE","MamRTE1:RTE-Bo.B:LINE",TRUE,"LINE","LINE/RTE-Bo.B","MamRTE1",42.335195155027,0.0746977515711968,0.176270146144504,0.741291118475916,"Not Sig."
"463","MamRTE2:RTE-Bo.B:LINE","MamRTE2:RTE-Bo.B:LINE",TRUE,"LINE","LINE/RTE-Bo.B","MamRTE2",0.222992120533869,-0.246187338977697,0.438642086630704,0.89145734961972,"Not Sig."
"464","MamTip1:hAT-Tip100:DNA","MamTip1:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamTip1",0.393349139749756,0.270809016513808,0.43307680659166,0.89145734961972,"Not Sig."
"465","MamTip2:hAT-Tip100:DNA","MamTip2:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamTip2",4.03391994113975,-0.15697879064753,0.0526717926097466,0.549508605592067,"Not Sig."
"466","MamTip2b:hAT-Tip100:DNA","MamTip2b:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamTip2b",10.5289284871239,-0.20572239936304,0.0962362654150968,0.641134122394347,"Not Sig."
"467","MamTip3:hAT-Tip100:DNA","MamTip3:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamTip3",1.12734706892426,-0.0218972309704407,0.901111827402473,0.985312865046948,"Not Sig."
"468","MamTip3B:hAT-Tip100:DNA","MamTip3B:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MamTip3B",0.404407735641367,0.222929766123423,0.362320170248325,0.859436372390259,"Not Sig."
"469","MARE4:hAT-Tip100:DNA","MARE4:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MARE4",0.473283280720644,0.191105287973135,0.441901155186003,0.89145734961972,"Not Sig."
"470","MARE8:DNA:DNA","MARE8:DNA:DNA",TRUE,"DNA","DNA/DNA","MARE8",1.74176489126881,0.00373071921852252,0.984020687622197,0.995901005337991,"Not Sig."
"471","MARNA:TcMar-Mariner:DNA","MARNA:TcMar-Mariner:DNA",TRUE,"DNA","DNA/TcMar-Mariner","MARNA",5.93399592526086,-0.039568022716743,0.621710375805284,0.930718369418157,"Not Sig."
"472","MER102a:hAT-Charlie:DNA","MER102a:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER102a",6.18023498733982,-0.0143299246465131,0.837099248612725,0.973234127937497,"Not Sig."
"473","MER102b:hAT-Charlie:DNA","MER102b:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER102b",5.81673721283894,-0.0409720876074991,0.641882167290778,0.932536212835387,"Not Sig."
"474","MER102c:hAT-Charlie:DNA","MER102c:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER102c",4.25352201635817,-0.0856665505514878,0.316917201248544,0.834626762189546,"Not Sig."
"475","MER103C:hAT-Charlie:DNA","MER103C:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER103C",9.53760859579057,-0.091670092686227,0.182636475878643,0.75123096824632,"Not Sig."
"476","MER104:TcMar-Tc2:DNA","MER104:TcMar-Tc2:DNA",TRUE,"DNA","DNA/TcMar-Tc2","MER104",3.469748251934,-0.0333773828820519,0.726270053627222,0.944504544231684,"Not Sig."
"477","MER105:hAT-Charlie:DNA","MER105:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER105",2.98316428319425,-0.0523822936791006,0.655604739443187,0.932536212835387,"Not Sig."
"478","MER106A:hAT-Charlie:DNA","MER106A:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER106A",1.71728849961036,0.102906682427664,0.456774525108782,0.89145734961972,"Not Sig."
"479","MER106B:hAT-Charlie:DNA","MER106B:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER106B",1.8196954817712,-0.0338634853325544,0.789875388673752,0.965106753052952,"Not Sig."
"480","MER110-int:ERV1:LTR","MER110-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER110-int",0.19308802063437,-0.116143560327938,0.736649289654749,0.946102094391524,"Not Sig."
"481","MER110:ERV1:LTR","MER110:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER110",0.379889193002328,0.00435248913276132,0.98918934285786,0.996124328994699,"Not Sig."
"482","MER110A:ERV1:LTR","MER110A:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER110A",0.931976593345766,-0.216094993003759,0.345968664721001,0.83950227606948,"Not Sig."
"483","MER112:hAT-Charlie:DNA","MER112:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER112",5.77667689315263,-0.047416940421131,0.588192671274905,0.927600360949523,"Not Sig."
"484","MER113:hAT-Charlie:DNA","MER113:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER113",7.71864009542643,0.0367922280609633,0.6174477098643,0.930718369418157,"Not Sig."
"485","MER113A:hAT-Charlie:DNA","MER113A:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER113A",2.08531644373636,0.0211070252530413,0.860645415980992,0.981914065551395,"Not Sig."
"486","MER115:hAT-Tip100:DNA","MER115:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER115",3.99503368080258,-0.0953417712422797,0.304823923599887,0.834626762189546,"Not Sig."
"487","MER117:hAT-Charlie:DNA","MER117:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER117",7.46840707075559,-0.0371785971713948,0.64161842727268,0.932536212835387,"Not Sig."
"488","MER119:hAT-Charlie:DNA","MER119:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER119",5.64916341193111,-0.0434531685573651,0.621188336614486,0.930718369418157,"Not Sig."
"489","MER121:hAT:DNA","MER121:hAT:DNA",TRUE,"DNA","DNA/hAT","MER121",4.54473568682347,-0.10485797545362,0.297220113140603,0.832154731888029,"Not Sig."
"490","MER123:DNA:DNA","MER123:DNA:DNA",TRUE,"DNA","DNA/DNA","MER123",0.391364156063419,0.441718663120285,0.190823328961155,0.752884770628559,"Not Sig."
"491","MER124:DNA:DNA","MER124:DNA:DNA",TRUE,"DNA","DNA/DNA","MER124",1.47461913217632,0.345841791140594,0.0357440266154153,0.435755830086804,"Not Sig."
"492","MER125:Merlin:DNA","MER125:Merlin:DNA",TRUE,"DNA","DNA/Merlin","MER125",0.36418122906807,0.240486140629528,0.467534464918195,0.89145734961972,"Not Sig."
"493","MER126:DNA:DNA","MER126:DNA:DNA",TRUE,"DNA","DNA/DNA","MER126",1.55503885285726,-0.0761119957162356,0.550211510837123,0.913190417443638,"Not Sig."
"494","MER127:TcMar-Tigger:DNA","MER127:TcMar-Tigger:DNA",TRUE,"DNA","DNA/TcMar-Tigger","MER127",1.25354467747153,-0.0100904916306926,0.938906776557073,0.986565906864225,"Not Sig."
"495","MER129:LTR:LTR","MER129:LTR:LTR",TRUE,"LTR","LTR/LTR","MER129",0.574470435062342,-0.0123922798677997,0.956230903156953,0.990393496274373,"Not Sig."
"496","MER130:DNA:DNA","MER130:DNA:DNA",TRUE,"DNA","DNA/DNA","MER130",1.0715092513721,0.280629835292415,0.0569346740154605,0.566735057860318,"Not Sig."
"497","MER131:DNA:DNA","MER131:DNA:DNA",TRUE,"DNA","DNA/DNA","MER131",4.73337673797217,0.119683636708221,0.158211221056753,0.717261149692025,"Not Sig."
"498","MER135:DNA:DNA","MER135:DNA:DNA",TRUE,"DNA","DNA/DNA","MER135",1.8079653713743,-0.0248836469425841,0.81905325489273,0.967842810611808,"Not Sig."
"499","MER2:TcMar-Tigger:DNA","MER2:TcMar-Tigger:DNA",TRUE,"DNA","DNA/TcMar-Tigger","MER2",119.686298054525,-0.0511058797007605,0.327315562566608,0.83950227606948,"Not Sig."
"500","MER20:hAT-Charlie:DNA","MER20:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER20",84.1023003783652,-0.015627640602628,0.768968303489765,0.957899666230075,"Not Sig."
"501","MER20B:hAT-Charlie:DNA","MER20B:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER20B",9.36918600145298,0.0238386308463187,0.697716386010705,0.93605739978032,"Not Sig."
"502","MER21-int:ERVL:LTR","MER21-int:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER21-int",1.5404011030098,0.0545617024184358,0.686246268222203,0.93605739978032,"Not Sig."
"503","MER21B:ERVL:LTR","MER21B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER21B",27.055708654243,-0.051366636109396,0.385458525396419,0.876211409273622,"Not Sig."
"504","MER21C:ERVL:LTR","MER21C:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER21C",32.7422031241911,0.0161511033437104,0.733332831980951,0.946102094391524,"Not Sig."
"505","MER3:hAT-Charlie:DNA","MER3:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER3",40.4170757010292,0.00339860026072836,0.948697112113912,0.988795741252253,"Not Sig."
"506","MER31-int:ERV1:LTR","MER31-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER31-int",1.07418222910868,0.267141564667257,0.0630386702536771,0.566735092624706,"Not Sig."
"507","MER31A:ERV1:LTR","MER31A:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER31A",7.12064821329411,-0.0265388932609568,0.746260635825342,0.951460387626905,"Not Sig."
"508","MER31B:ERV1:LTR","MER31B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER31B",8.63256313143118,0.0658248941080299,0.329520204118267,0.83950227606948,"Not Sig."
"509","MER33:hAT-Charlie:DNA","MER33:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER33",31.7641832348369,-0.00440400477502623,0.930693094291553,0.985312865046948,"Not Sig."
"510","MER34:ERV1:LTR","MER34:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER34",5.3811102381735,0.105997368896359,0.310368588772013,0.834626762189546,"Not Sig."
"511","MER34A:ERV1:LTR","MER34A:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER34A",4.84048582997422,-0.0349027796402791,0.667782051393487,0.933737075956913,"Not Sig."
"512","MER34A1:ERV1:LTR","MER34A1:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER34A1",1.13445381198581,0.193238218631944,0.324549344270185,0.83950227606948,"Not Sig."
"513","MER34B-int:ERV1:LTR","MER34B-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER34B-int",13.5839296565795,0.238138568008348,0.249206936574331,0.819362200554998,"Not Sig."
"514","MER34B:ERV1:LTR","MER34B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER34B",1.11363145983336,-0.106259894382,0.573960745076803,0.924367661781959,"Not Sig."
"515","MER34C_.:ERV1:LTR","MER34C_.:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER34C_.",1.26710313789555,-0.20717286838245,0.143704304938528,0.711959684284489,"Not Sig."
"516","MER34C:ERV1:LTR","MER34C:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER34C",0.692529441207744,-0.458760934231237,0.0611423995573894,0.566735092624706,"Not Sig."
"517","MER45A:hAT-Tip100:DNA","MER45A:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER45A",4.92453318664539,-0.0956281565512654,0.36335591920757,0.859436372390259,"Not Sig."
"518","MER45B:hAT-Tip100:DNA","MER45B:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER45B",2.9210622680693,0.29587922203546,0.0148112346901299,0.337747503075344,"Not Sig."
"519","MER45C:hAT-Tip100:DNA","MER45C:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER45C",1.22166110559877,0.0912971273189395,0.575500871365857,0.924367661781959,"Not Sig."
"520","MER45R:hAT-Tip100:DNA","MER45R:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER45R",2.23207194426455,0.340624040492715,0.0162730066933175,0.346200240436265,"Not Sig."
"521","MER46C:TcMar-Tigger:DNA","MER46C:TcMar-Tigger:DNA",TRUE,"DNA","DNA/TcMar-Tigger","MER46C",8.73040458304226,-0.129559546375315,0.0807196906484082,0.607332611750739,"Not Sig."
"522","MER52-int:ERV1:LTR","MER52-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER52-int",0.397217624195958,0.0556710222104955,0.818591167044997,0.967842810611808,"Not Sig."
"523","MER53:hAT-Blackjack:DNA","MER53:hAT-Blackjack:DNA",TRUE,"DNA","DNA/hAT-Blackjack","MER53",8.31237651063414,0.049975025538394,0.652831922664022,0.932536212835387,"Not Sig."
"524","MER54A:ERVL:LTR","MER54A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER54A",1.93286299853915,-0.362525852384677,0.000836898536788498,0.0698488394165784,"Not Sig."
"525","MER54B:ERVL:LTR","MER54B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER54B",0.811457355710609,-0.440423136515897,0.01091886918673,0.28895056262444,"Not Sig."
"526","MER57-int:ERV1:LTR","MER57-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER57-int",1.15189114668602,0.0706200980350562,0.617745227158344,0.930718369418157,"Not Sig."
"527","MER57C2:ERV1:LTR","MER57C2:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER57C2",3.51657177208948,0.171894156605564,0.250927479052898,0.820318254994555,"Not Sig."
"528","MER57D:ERV1:LTR","MER57D:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER57D",2.11147470855216,0.0705474034835359,0.650178316675297,0.932536212835387,"Not Sig."
"529","MER57E1:ERV1:LTR","MER57E1:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER57E1",1.10023467117634,0.0980796672616122,0.589913125565991,0.928963339969666,"Not Sig."
"530","MER57E2:ERV1:LTR","MER57E2:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER57E2",0.515262378048704,-0.0728913970488356,0.785817152364256,0.962323938206539,"Not Sig."
"531","MER58A:hAT-Charlie:DNA","MER58A:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER58A",44.0613167448228,-0.0517767415052667,0.331058645669437,0.83950227606948,"Not Sig."
"532","MER58B:hAT-Charlie:DNA","MER58B:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER58B",34.2999950968799,-0.0398358409852458,0.416312755283594,0.89145734961972,"Not Sig."
"533","MER58C:hAT-Charlie:DNA","MER58C:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER58C",26.7440763462862,0.373084642806874,0.0158117861406589,0.343115759252298,"Not Sig."
"534","MER58D:hAT-Charlie:DNA","MER58D:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER58D",3.48801850799505,0.0820933827663736,0.513696029348968,0.901890544866392,"Not Sig."
"535","MER5A:hAT-Charlie:DNA","MER5A:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER5A",93.0859035582305,-0.0417381393500156,0.448374326173201,0.89145734961972,"Not Sig."
"536","MER5A1:hAT-Charlie:DNA","MER5A1:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER5A1",28.1551627917999,-0.0064586289531132,0.906908525198352,0.985312865046948,"Not Sig."
"537","MER5B:hAT-Charlie:DNA","MER5B:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER5B",52.5140755279729,0.025890195933388,0.621284181847363,0.930718369418157,"Not Sig."
"538","MER5C:hAT-Charlie:DNA","MER5C:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER5C",2.34044658967442,-0.24722117955408,0.0227547328004577,0.358268732438152,"Not Sig."
"539","MER5C1:hAT-Charlie:DNA","MER5C1:hAT-Charlie:DNA",TRUE,"DNA","DNA/hAT-Charlie","MER5C1",1.63440823763427,0.0351822593610559,0.795493876253602,0.967349516387247,"Not Sig."
"540","MER63A:hAT-Tip100:DNA","MER63A:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER63A",4.21678064642999,0.171503990086206,0.0909694196305365,0.619143262176469,"Not Sig."
"541","MER63B:hAT-Tip100:DNA","MER63B:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER63B",2.849663110966,0.00398710984763674,0.974570377197403,0.992913815200429,"Not Sig."
"542","MER63C:hAT-Blackjack:DNA","MER63C:hAT-Blackjack:DNA",TRUE,"DNA","DNA/hAT-Blackjack","MER63C",0.721447296666927,-0.270367785035671,0.276981375306837,0.825449032914936,"Not Sig."
"543","MER63C:hAT-Tip100:DNA","MER63C:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER63C",1.6630717461498,-0.146987329908115,0.364608078017032,0.859999488366261,"Not Sig."
"544","MER63D:hAT-Blackjack:DNA","MER63D:hAT-Blackjack:DNA",TRUE,"DNA","DNA/hAT-Blackjack","MER63D",0.408675135094941,-0.234327257486618,0.306734900194367,0.834626762189546,"Not Sig."
"545","MER63D:hAT-Tip100:DNA","MER63D:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER63D",5.78127821887213,-0.102004169644551,0.212857769838265,0.792502549179573,"Not Sig."
"546","MER65-int:ERV1:LTR","MER65-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER65-int",0.452887931757851,-0.0899127798667293,0.68169258887317,0.93605739978032,"Not Sig."
"547","MER67A:ERV1:LTR","MER67A:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER67A",1.49796236112907,-0.0322342445323009,0.847500407535401,0.975125891448221,"Not Sig."
"548","MER67B:ERV1:LTR","MER67B:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER67B",2.10477625104027,0.0431694807044099,0.716815485617673,0.942157279969241,"Not Sig."
"549","MER67C:ERV1:LTR","MER67C:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER67C",3.0516459849359,0.362739777337499,0.0221670845137086,0.358268732438152,"Not Sig."
"550","MER67D:ERV1:LTR","MER67D:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER67D",0.725431594089031,-0.0688875391948422,0.724142732893551,0.944267755541426,"Not Sig."
"551","MER68-int:ERVL:LTR","MER68-int:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER68-int",1.33284029430144,-0.203684272424687,0.210855183774568,0.79161894254466,"Not Sig."
"552","MER68:ERVL:LTR","MER68:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER68",13.6264753599734,0.0353946576239161,0.645169168316548,0.932536212835387,"Not Sig."
"553","MER68B:ERVL:LTR","MER68B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER68B",5.87897478010404,-0.0412784679542536,0.721291035715608,0.944029883897992,"Not Sig."
"554","MER68C:ERVL:LTR","MER68C:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER68C",0.349319432162474,-0.437156832486275,0.125399279350791,0.673555535126774,"Not Sig."
"555","MER70-int:ERVL:LTR","MER70-int:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER70-int",1.80478820644225,-0.248957816810502,0.104303737682903,0.642372813810429,"Not Sig."
"556","MER70A:ERVL:LTR","MER70A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER70A",1.18201975181175,-0.0156758631323545,0.931909446882178,0.985312865046948,"Not Sig."
"557","MER70B:ERVL:LTR","MER70B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER70B",1.44686886317608,0.139067564178513,0.428549383394117,0.89145734961972,"Not Sig."
"558","MER70C:ERVL:LTR","MER70C:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER70C",0.326032383176519,-0.0104658363176549,0.973513479657088,0.992913815200429,"Not Sig."
"559","MER73:ERVL:LTR","MER73:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER73",0.372596974410344,0.112301935685089,0.648757323664137,0.932536212835387,"Not Sig."
"560","MER74A:ERVL:LTR","MER74A:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER74A",6.5998471751539,0.0717491677680602,0.446877270352073,0.89145734961972,"Not Sig."
"561","MER74B:ERVL:LTR","MER74B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER74B",3.41102494336823,-0.0514993516656619,0.595612201767983,0.929254356749164,"Not Sig."
"562","MER76:ERVL:LTR","MER76:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER76",1.69782942885937,0.204004711038622,0.160726418791725,0.717261149692025,"Not Sig."
"563","MER77:ERVL:LTR","MER77:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER77",5.52076640408414,-0.0214815483532744,0.809036348540353,0.967842810611808,"Not Sig."
"564","MER77B:ERVL:LTR","MER77B:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER77B",6.44875959528623,0.0231422589094558,0.792115540695263,0.966755187462722,"Not Sig."
"565","MER81:hAT-Blackjack:DNA","MER81:hAT-Blackjack:DNA",TRUE,"DNA","DNA/hAT-Blackjack","MER81",3.00162968825875,-0.011326049374105,0.910476142763605,0.985312865046948,"Not Sig."
"566","MER88:ERVL:LTR","MER88:ERVL:LTR",TRUE,"LTR","LTR/ERVL","MER88",1.45120768553906,0.151656793673349,0.344705638762508,0.83950227606948,"Not Sig."
"567","MER89:ERV1:LTR","MER89:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER89",1.76707281227354,-0.0727358591760928,0.526103692147462,0.906067469809518,"Not Sig."
"568","MER90:ERV1:LTR","MER90:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER90",1.74633742647562,-0.0244467031721284,0.871464365817957,0.983126525568164,"Not Sig."
"569","MER90a:ERV1:LTR","MER90a:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER90a",2.33331013851471,0.0571316199469648,0.658814360666633,0.932536212835387,"Not Sig."
"570","MER91A:hAT-Tip100:DNA","MER91A:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER91A",3.0726710708791,0.121343167354248,0.270850234832559,0.825449032914936,"Not Sig."
"571","MER91B:hAT-Tip100:DNA","MER91B:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER91B",1.96623849598939,0.223343054852874,0.107220950896481,0.643222161616566,"Not Sig."
"572","MER91C:hAT-Tip100:DNA","MER91C:hAT-Tip100:DNA",TRUE,"DNA","DNA/hAT-Tip100","MER91C",0.387941490064677,0.194560787927151,0.467934216494655,0.89145734961972,"Not Sig."
"573","MER92-int:ERV1:LTR","MER92-int:ERV1:LTR",TRUE,"LTR","LTR/ERV1","MER92-int",2.17118419128854,0.1870106091533,0.225865064183534,0.803487195538146,"Not Sig."
